,date,volume,price,high,low,open,change,timestamp,FOXBUSINES.text_COUNT_last1days:microsoft,FOXBUSINES.text_last1days:microsoft,transformedDoc
1336,28-06-2018 16:00:00,26.65M,98.63,99.11,97.26,97.38,1.12%,1530201600.0,2,"['stocks reverse despite easing trade tensions', 'cvpayne provides an after hours stock update stocks retreated wednesday with all three major us indexes turning negative ']",stocks reverse despite easing trade tensionscvpayne provides an after hours stock update stocks retreated wednesday with all three major us indexes turning negative 
1337,29-06-2018 16:00:00,28.05M,98.61,99.91,98.33,98.93,-0.02%,1530288000.0,1,['cvpayne provides an after hours stock update major averages rebound from yesterdays traderelated selloff '],cvpayne provides an after hours stock update major averages rebound from yesterdays traderelated selloff 
1338,02-07-2018 16:00:00,19.56M,100.01,100.06,98.0,98.1,1.42%,1530547200.0,0,[],
1339,03-07-2018 16:00:00,14.67M,99.05,100.63,98.94,100.48,-0.96%,1530633600.0,1,['stocks post modest gains as 3q begins'],stocks post modest gains as 3q begins
1340,05-07-2018 16:00:00,18.98M,99.76,99.92,99.03,99.5,0.72%,1530806400.0,1,['at the close the major us stock indexes all fell into the red tuesday afternoon with the dow jones industrial average shedding its tripledigit gains '],at the close the major us stock indexes all fell into the red tuesday afternoon with the dow jones industrial average shedding its tripledigit gains 
1341,06-07-2018 16:00:00,19.23M,101.16,101.43,99.67,99.89,1.40%,1530892800.0,2,"['stocks rise following latest economic data', 'at the close stocks climbed thursday as traders returned to work following the july fourth holiday with a plate full of economic reports to digest before the week ends ']",stocks rise following latest economic dataat the close stocks climbed thursday as traders returned to work following the july fourth holiday with a plate full of economic reports to digest before the week ends 
1342,09-07-2018 16:00:00,18.21M,101.85,102.25,101.25,101.65,0.68%,1531152000.0,1,['barbs for bezos but bill gates largely admired in seattle'],barbs for bezos but bill gates largely admired in seattle
1343,10-07-2018 16:00:00,19.29M,102.12,102.51,101.86,102.0,0.27%,1531238400.0,5,"['market rally stocks enter the final trading hour in the green adding to gains from fridays session that was powered by a betterthanexpected jobs report httpsfxnws2nabmuf', 'cvpayne provides an after hours stock update stock rally continues following jobs report as investors shrug off trade issues ', 'twitter stock falls as company tackles fake accounts', 'stock rally continues following jobs report', 'breakingnews stocks rally to start the week adding to gains from fridays session that was powered by a betterthanexpected jobs report ']",market rally stocks enter the final trading hour in the green adding to gains from fridays session that was powered by a betterthanexpected jobs report httpsfxnws2nabmufcvpayne provides an after hours stock update stock rally continues following jobs report as investors shrug off trade issues twitter stock falls as company tackles fake accountsstock rally continues following jobs reportbreakingnews stocks rally to start the week adding to gains from fridays session that was powered by a betterthanexpected jobs report 
1344,11-07-2018 16:00:00,19.64M,101.98,102.34,101.1,101.15,-0.14%,1531324800.0,1,['cvpayne provides an after hours stock update as the market futures are down on news that the us is preparing additional tariffs on up to 200 billion of chinese imports '],cvpayne provides an after hours stock update as the market futures are down on news that the us is preparing additional tariffs on up to 200 billion of chinese imports 
1345,12-07-2018 16:00:00,24.34M,104.19,104.41,102.73,102.77,2.17%,1531411200.0,1,['cvpayne provides an after hours stock update as the markets snap a 4day winning streak '],cvpayne provides an after hours stock update as the markets snap a 4day winning streak 
1346,13-07-2018 16:00:00,24.65M,105.43,105.6,104.09,104.37,1.19%,1531497600.0,2,"['stocks rebound after tariff threat sell-off', 'cvpayne provides an after hours stock update stocks rebound after tariff threat selloff ']",stocks rebound after tariff threat sell-offcvpayne provides an after hours stock update stocks rebound after tariff threat selloff 
1347,16-07-2018 16:00:00,21.79M,104.91,105.82,104.52,105.4,-0.49%,1531756800.0,1,['second-quarter bank earnings: what will it take to turn around stock performance?'],second-quarter bank earnings: what will it take to turn around stock performance?
1348,17-07-2018 16:00:00,25.90M,105.95,106.5,104.32,104.61,0.99%,1531843200.0,3,"['cvpayne provides an after hours stock update as major averages finish mixed ', 'fcc chair voices serious concerns about sinclairtribune deal stocks tumble', 'at the close stocks were mixed on monday as traders digested the latest economic data and earnings reports while interpreting the developments coming out of the trumpputin summit ']",cvpayne provides an after hours stock update as major averages finish mixed fcc chair voices serious concerns about sinclairtribune deal stocks tumbleat the close stocks were mixed on monday as traders digested the latest economic data and earnings reports while interpreting the developments coming out of the trumpputin summit 
1349,18-07-2018 16:00:00,29.49M,105.12,106.05,104.72,105.94,-0.78%,1531929600.0,2,"['cvpayne provides an after hours stock update as nasdaq hits fresh record and investors confirm love for tech ', 'in an exclusive interview with mariabartiromo microsoft ceo satyanadella said he believes the future will be defined by how the us and china will create an equilibrium on trade ']",cvpayne provides an after hours stock update as nasdaq hits fresh record and investors confirm love for tech in an exclusive interview with mariabartiromo microsoft ceo satyanadella said he believes the future will be defined by how the us and china will create an equilibrium on trade 
1350,19-07-2018 16:00:00,40.17M,104.4,105.31,103.89,104.93,-0.68%,1532016000.0,0,[],
1351,20-07-2018 16:00:00,56.04M,106.27,108.2,106.08,108.08,1.79%,1532102400.0,4,"['#breakingnews: @microsoft earnings released_ msftpic_twitter_com/hesz5odjbq', '_@microsofts cloud continues to fuel growth', 'cvpayne provides an after hours stock update ', 'us stock market lower amid us-eu trade tensions']",#breakingnews: @microsoft earnings released_ msftpic_twitter_com/hesz5odjbq_@microsofts cloud continues to fuel growthcvpayne provides an after hours stock update us stock market lower amid us-eu trade tensions
1352,23-07-2018 16:00:00,29.71M,107.97,108.14,106.13,106.3,1.60%,1532361600.0,0,[],
1353,24-07-2018 16:00:00,26.32M,107.66,108.82,107.26,108.57,-0.29%,1532448000.0,4,"['fiat chrysler, ferrari stocks fall after ceo marchionnes abrupt departure', 'stocks flat amid fresh geopolitical concerns, busy corporate earnings calendar', 'at the close us stocks were flat monday as traders waded through the latest earnings reports and while geopolitical concerns once again entered the spotlight ', 'cvpayne provides an after hours stock update including the release of alphabets earnings and revenue that beat estimates ']","fiat chrysler, ferrari stocks fall after ceo marchionnes abrupt departurestocks flat amid fresh geopolitical concerns, busy corporate earnings calendarat the close us stocks were flat monday as traders waded through the latest earnings reports and while geopolitical concerns once again entered the spotlight cvpayne provides an after hours stock update including the release of alphabets earnings and revenue that beat estimates "
1354,25-07-2018 16:00:00,30.80M,110.83,111.15,107.6,107.95,2.94%,1532534400.0,3,"['at the close the dow jones industrial average snapped a 3day losing streak as stocks close mostly higher following barrage of earnings reports ', 'cvpayne provides an after hours stock update ', 'stocks mostly higher following barrage of earnings reports']",at the close the dow jones industrial average snapped a 3day losing streak as stocks close mostly higher following barrage of earnings reports cvpayne provides an after hours stock update stocks mostly higher following barrage of earnings reports
1355,26-07-2018 16:00:00,31.37M,109.62,111.0,109.5,110.74,-1.09%,1532620800.0,6,"['#stockalert: s&p 500 is out of correction territory for 2018_pic_twitter_com/hlipt8pjkk', '_@varneyco: ""@junckereu has the power to make a deal, so does @potus_ if theres any deal, or even just a lessening of tension, watch that stock market go up_ and if theres a fistfight, watch it go down_""pic_twitter_com/rlrzva7yzd', '#stockalert: stocks jump to session highs on news that trump secures concessions from the european union_pic_twitter_com/dn8g4eiq0z', 'cvpayne provides an after hours stock update as the stock market rose on useu trade optimism ', 'gm, boeing weigh on us stocks after tariffs hit outlooks', 'stock market jumps on us-eu trade optimism']","#stockalert: s&p 500 is out of correction territory for 2018_pic_twitter_com/hlipt8pjkk_@varneyco: ""@junckereu has the power to make a deal, so does @potus_ if theres any deal, or even just a lessening of tension, watch that stock market go up_ and if theres a fistfight, watch it go down_""pic_twitter_com/rlrzva7yzd#stockalert: stocks jump to session highs on news that trump secures concessions from the european union_pic_twitter_com/dn8g4eiq0zcvpayne provides an after hours stock update as the stock market rose on useu trade optimism gm, boeing weigh on us stocks after tariffs hit outlooksstock market jumps on us-eu trade optimism"
1356,27-07-2018 16:00:00,37.01M,107.68,110.18,106.14,110.18,-1.77%,1532707200.0,2,"['just in: mark zuckerberg loses more than 15 billion as facebook stock plummets after having its worst trading day ever on thursday, losing 119 billion in market value_', 'cvpayne provides an after hours stock update ']","just in: mark zuckerberg loses more than 15 billion as facebook stock plummets after having its worst trading day ever on thursday, losing 119 billion in market value_cvpayne provides an after hours stock update "
1357,30-07-2018 16:00:00,34.67M,105.37,107.53,104.76,107.19,-2.15%,1532966400.0,0,[],
1358,31-07-2018 16:00:00,27.66M,106.08,106.72,105.38,106.49,0.67%,1533052800.0,4,"['us stocks broadly lower as tech sector struggles', 'chipotle stock drops after ohio restaurant closes due to sick customers', 'at the close: major averages closed in the red on monday as technology drags on stocks_pic_twitter_com/aqgcfp4mwq', 'cvpayne provides an after hours stock update as tech shares posted their third consecutive down day ']",us stocks broadly lower as tech sector struggleschipotle stock drops after ohio restaurant closes due to sick customersat the close: major averages closed in the red on monday as technology drags on stocks_pic_twitter_com/aqgcfp4mwqcvpayne provides an after hours stock update as tech shares posted their third consecutive down day 
1359,01-08-2018 16:00:00,23.63M,106.28,106.45,105.42,106.03,0.19%,1533139200.0,6,"['#stockalert: industrials see best day in 3 weeks on trade hopes_pic_twitter_com/5qzgpnyrjm', 'stocks gain momentum following report china and us considering trade talks  ', 'cvpayne provides an after hours stock update as major averages finish out july in the positive ', 'why millennials prefer cash investments over stocks', 'naked brand stock pops after striking heidi klum cvs deal', 'at the close stocks gain momentum following report china and us considering trade talks ']",#stockalert: industrials see best day in 3 weeks on trade hopes_pic_twitter_com/5qzgpnyrjmstocks gain momentum following report china and us considering trade talks  cvpayne provides an after hours stock update as major averages finish out july in the positive why millennials prefer cash investments over stocksnaked brand stock pops after striking heidi klum cvs dealat the close stocks gain momentum following report china and us considering trade talks 
1360,02-08-2018 16:00:00,26.10M,107.57,108.09,104.84,105.4,1.21%,1533225600.0,3,"['cvpayne provides an after hours stock update as markets were mixed on fed and trade concerns ', 'stocks mixed as traders digest earnings, trade concerns', '#stockalert: @apple hits all-time high on strong earnings and is on track for a record close_ aaplpic_twitter_com/zns5fpax0k']","cvpayne provides an after hours stock update as markets were mixed on fed and trade concerns stocks mixed as traders digest earnings, trade concerns#stockalert: @apple hits all-time high on strong earnings and is on track for a record close_ aaplpic_twitter_com/zns5fpax0k"
1361,03-08-2018 16:00:00,18.66M,108.04,108.05,106.82,107.8,0.44%,1533312000.0,2,"['_@tesla stock rallies as elon musk apologizes, promises future profits', 'cvpayne provides an after hours stock update as apple becomes the first us company to reach 1 trillion in market cap ']","_@tesla stock rallies as elon musk apologizes, promises future profitscvpayne provides an after hours stock update as apple becomes the first us company to reach 1 trillion in market cap "
1362,06-08-2018 16:00:00,20.27M,108.13,108.42,107.56,108.12,0.08%,1533571200.0,0,[],
1363,07-08-2018 16:00:00,16.08M,108.88,109.1,108.17,108.56,0.69%,1533657600.0,2,"['stocks begin week on tentative note, as tariffs and earnings remain in focus', 'at the close stocks were cautiously higher on monday due to the ongoing trade war while earnings season is starting to wind down ']","stocks begin week on tentative note, as tariffs and earnings remain in focusat the close stocks were cautiously higher on monday due to the ongoing trade war while earnings season is starting to wind down "
1364,08-08-2018 16:00:00,15.49M,109.49,109.75,108.76,109.33,0.56%,1533744000.0,4,"['#stockalert: @tesla shares halted for news pending_pic_twitter_com/pcoi4gjvyv', '#stockalert: @tesla resumes trading_pic_twitter_com/2v5kd3mczb', '_@morganstanley on tech stocks:pic_twitter_com/q9cnufk5e0', 'stocks rise as iran sanctions take effect']",#stockalert: @tesla shares halted for news pending_pic_twitter_com/pcoi4gjvyv#stockalert: @tesla resumes trading_pic_twitter_com/2v5kd3mczb_@morganstanley on tech stocks:pic_twitter_com/q9cnufk5e0stocks rise as iran sanctions take effect
1365,09-08-2018 16:00:00,13.68M,109.67,110.16,109.6,109.71,0.16%,1533830400.0,2,"['stocks cautious amid latest tariff spat', '#stockalert: foxa earnings releasedpic_twitter_com/fzpibefhx6']",stocks cautious amid latest tariff spat#stockalert: foxa earnings releasedpic_twitter_com/fzpibefhx6
1366,10-08-2018 16:00:00,18.18M,109.0,109.69,108.38,109.42,-0.61%,1533916800.0,1,"['at the close: dow ends in the red for second day, s&p 500 and nasdaq near record highs on strength in tech stocks_pic_twitter_com/uyrqzig1u4']","at the close: dow ends in the red for second day, s&p 500 and nasdaq near record highs on strength in tech stocks_pic_twitter_com/uyrqzig1u4"
1367,13-08-2018 16:00:00,18.47M,108.21,109.58,108.1,109.24,-0.72%,1534176000.0,1,"['_@porter3 on dis earnings report: ""you have to be a little disappointed, but basically disney is not a day traders stock_ its an investors stock_""pic_twitter_com/4ioyvx0rqo']","_@porter3 on dis earnings report: ""you have to be a little disappointed, but basically disney is not a day traders stock_ its an investors stock_""pic_twitter_com/4ioyvx0rqo"
1368,14-08-2018 16:00:00,16.79M,109.56,109.75,108.04,108.56,1.25%,1534262400.0,1,['cvpayne provides an after hours stock update as economic turmoil in turkey send stocks sliding '],cvpayne provides an after hours stock update as economic turmoil in turkey send stocks sliding 
1369,15-08-2018 16:00:00,29.98M,107.66,108.98,106.82,108.49,-1.73%,1534348800.0,3,"['cvpayne provides an after hours stock update as the dow jumped more than 100 points and snapped a 4day losing streak ', 'stockalert stocks higher on earnings optimism ', 'stocks higher as home depot earnings fuel retail optimism']",cvpayne provides an after hours stock update as the dow jumped more than 100 points and snapped a 4day losing streak stockalert stocks higher on earnings optimism stocks higher as home depot earnings fuel retail optimism
1370,16-08-2018 16:00:00,21.38M,107.64,108.86,107.3,108.3,-0.02%,1534435200.0,3,"['macys stock tumbles as delivery costs overshadow sales beat', 'cvpayne provides an after hours stock update as stocks slip as turkey escalates feud with the us ', 'stocks slip as turkey escalates feud with us']",macys stock tumbles as delivery costs overshadow sales beatcvpayne provides an after hours stock update as stocks slip as turkey escalates feud with the us stocks slip as turkey escalates feud with us
1371,17-08-2018 16:00:00,18.06M,107.58,107.9,106.69,107.36,-0.06%,1534521600.0,3,"['stocks rebound, boosted by earnings and hopes of a us-china trade deal', 'at the close us stocks surged thursday with the dow jones industrial average advancing more than 400 points on robust earnings and optimism about a potential chinaus agreement to avert a trade war ', 'cvpayne provides an after hours stock update as markets rally boosted by earnings and hopes of a uschina trade deal ']","stocks rebound, boosted by earnings and hopes of a us-china trade dealat the close us stocks surged thursday with the dow jones industrial average advancing more than 400 points on robust earnings and optimism about a potential chinaus agreement to avert a trade war cvpayne provides an after hours stock update as markets rally boosted by earnings and hopes of a uschina trade deal "
1372,20-08-2018 16:00:00,17.91M,106.87,107.9,106.48,107.51,-0.66%,1534780800.0,0,[],
1373,21-08-2018 16:00:00,22.88M,105.98,107.35,105.85,106.92,-0.83%,1534867200.0,2,"['cvpayne provides an after hours stock update as the dow jones industrial average closes in the positive for the 3rd day in a row ', 'stocks hover near record highs']",cvpayne provides an after hours stock update as the dow jones industrial average closes in the positive for the 3rd day in a row stocks hover near record highs
1374,22-08-2018 16:00:00,18.00M,107.06,107.34,105.78,105.85,1.02%,1534953600.0,3,"['overstock ceo creating version of wall street that cant be cheated  ', 'cvpayne provides an after hours stock update as markets close higher for 4th straight day and the sp 500 sets intraday record high ', 'us stocks close higher for 4th day, s&p 500 sets intraday record high']","overstock ceo creating version of wall street that cant be cheated  cvpayne provides an after hours stock update as markets close higher for 4th straight day and the sp 500 sets intraday record high us stocks close higher for 4th day, s&p 500 sets intraday record high"
1375,23-08-2018 16:00:00,18.17M,107.56,108.18,106.87,107.15,0.47%,1535040000.0,2,"['breakingnews us stock market sets recordlong bull run ', 'cvpayne provides an after hours stock update as the us stock market sets recordlong bull run ']",breakingnews us stock market sets recordlong bull run cvpayne provides an after hours stock update as the us stock market sets recordlong bull run 
1376,24-08-2018 16:00:00,17.23M,108.4,108.56,107.56,107.67,0.78%,1535126400.0,3,"['stocks lower as trade dispute escalates', 'stockstocks, crude oil rise as feds powell says more rate hikes likely', 'cvpayne provides an after hours stock update as major averages closed down on trade concerns as new uschina tariffs kick in ']","stocks lower as trade dispute escalatesstockstocks, crude oil rise as feds powell says more rate hikes likelycvpayne provides an after hours stock update as major averages closed down on trade concerns as new uschina tariffs kick in "
1377,27-08-2018 16:00:00,19.66M,109.6,109.64,108.51,109.27,1.11%,1535385600.0,0,[],
1378,28-08-2018 16:00:00,19.15M,110.26,110.5,109.79,109.94,0.60%,1535472000.0,4,"['stockalert sp 500 nasdaq russell 2000 hit records as the dow jones industrial average pops above 26000 ', '_@da_stockman on the u_s_-mexico trade agreement: ""i think its a great big pr stunt_""pic_twitter_com/ve9jl4pldb', 'cvpayne provides an after hours stock update as the sp 500 and nasdaq close at record highs ', 'us-mexico trade deal sparks rally in auto stocks']","stockalert sp 500 nasdaq russell 2000 hit records as the dow jones industrial average pops above 26000 _@da_stockman on the u_s_-mexico trade agreement: ""i think its a great big pr stunt_""pic_twitter_com/ve9jl4pldbcvpayne provides an after hours stock update as the sp 500 and nasdaq close at record highs us-mexico trade deal sparks rally in auto stocks"
1379,29-08-2018 16:00:00,20.82M,112.02,112.03,110.27,110.45,1.60%,1535558400.0,4,"['cvpayne provides an after hours stock update as the markets rose slightly on easing trade tensions and strong consumer confidence ', 'stocks higher in anticipation of a trade deal', 'the stock market is having a stellar august whats next', 'stocks higher as investors digest latest economic data']",cvpayne provides an after hours stock update as the markets rose slightly on easing trade tensions and strong consumer confidence stocks higher in anticipation of a trade dealthe stock market is having a stellar august whats nextstocks higher as investors digest latest economic data
1380,30-08-2018 16:00:00,22.80M,111.95,112.61,111.44,111.67,-0.06%,1535644800.0,1,['stocks higher in anticipation of a trade deal'],stocks higher in anticipation of a trade deal
1381,31-08-2018 16:00:00,23.22M,112.33,112.78,111.52,111.69,0.34%,1535731200.0,7,"['amazon stock hits 2,000 for the first time amzn', 'microsoft will require us suppliers to offer paid parental leave', 'stock alert markets are trading lower on a report that potus will impose new tariffs on 200b of chinese goods httpsfxnws2wt9b9v', 'just in stocks trading lower on a report of president trump telling aides he wants to move ahead with 200b of china tariffs ', 'stocks drop amid renewed concerns over china tariffs', 'stronger gun sales catapult smith & wesson owners stock', 'cvpayne provides an after hours stock update as stocks drop amid renewed concerns over china tariffs ']","amazon stock hits 2,000 for the first time amznmicrosoft will require us suppliers to offer paid parental leavestock alert markets are trading lower on a report that potus will impose new tariffs on 200b of chinese goods httpsfxnws2wt9b9vjust in stocks trading lower on a report of president trump telling aides he wants to move ahead with 200b of china tariffs stocks drop amid renewed concerns over china tariffsstronger gun sales catapult smith & wesson owners stockcvpayne provides an after hours stock update as stocks drop amid renewed concerns over china tariffs "
1382,04-09-2018 16:00:00,22.63M,111.71,111.95,110.22,110.85,-0.55%,1536076800.0,2,"['microsoft will require us suppliers to offer paid parental leave', 'will september historically stocks worst month be a dud']",microsoft will require us suppliers to offer paid parental leavewill september historically stocks worst month be a dud
1383,05-09-2018 16:00:00,32.87M,108.49,111.42,108.1,111.01,-2.88%,1536163200.0,2,"['stocks lower as traders cautious over trade', 'cvpayne provides an after hours stock update ']",stocks lower as traders cautious over tradecvpayne provides an after hours stock update 
1384,06-09-2018 16:00:00,23.48M,108.74,108.99,107.51,108.25,0.23%,1536249600.0,1,['at the close stocks were mixed on wednesday with the nasdaq under pressure as facebook coo sheryl sandberg and twitter ceo jack dorsey answered questions on capitol hill '],at the close stocks were mixed on wednesday with the nasdaq under pressure as facebook coo sheryl sandberg and twitter ceo jack dorsey answered questions on capitol hill 
1385,07-09-2018 16:00:00,22.50M,108.21,108.72,107.23,108.23,-0.49%,1536336000.0,1,['at the close us stocks were mostly lower on thursday with the nasdaq composite being the hardesthit as tech stocks were under pressure '],at the close us stocks were mostly lower on thursday with the nasdaq composite being the hardesthit as tech stocks were under pressure 
1386,10-09-2018 16:00:00,20.73M,109.38,109.64,108.36,108.84,1.08%,1536595200.0,0,[],
1387,11-09-2018 16:00:00,24.30M,111.24,111.59,108.89,108.9,1.70%,1536681600.0,1,['cvpayne provides an after hours stock update one of my favorite investment themes continues to barrel ahead and im talking about the truckers '],cvpayne provides an after hours stock update one of my favorite investment themes continues to barrel ahead and im talking about the truckers 
1388,12-09-2018 16:00:00,18.89M,111.71,111.85,110.51,111.43,0.42%,1536768000.0,3,"['stockalert tech stocks drive stock market higher  ', 'at the close the major us stock market indexes accelerated their gains tuesday afternoon boosted by the tech sector ', 'cvpayne provides an after hours stock update as tech stocks drive stock market higher ']",stockalert tech stocks drive stock market higher  at the close the major us stock market indexes accelerated their gains tuesday afternoon boosted by the tech sector cvpayne provides an after hours stock update as tech stocks drive stock market higher 
1389,13-09-2018 16:00:00,26.06M,112.91,113.72,112.12,112.12,1.07%,1536854400.0,0,[],
1390,14-09-2018 16:00:00,19.12M,113.37,113.73,112.44,113.36,0.41%,1536940800.0,4,"['world stocks rise on report of uschina trade talks  ', 'stocks gain on trade talk hopes', 'cvpayne provides an after hours stock update as stocks rally on trade optimism ', 'hurricane stocks this week:pic_twitter_com/s2pbcgmomc']",world stocks rise on report of uschina trade talks  stocks gain on trade talk hopescvpayne provides an after hours stock update as stocks rally on trade optimism hurricane stocks this week:pic_twitter_com/s2pbcgmomc
1391,17-09-2018 16:00:00,20.74M,112.14,113.7,111.86,113.69,-1.08%,1537200000.0,0,[],
1392,18-09-2018 16:00:00,22.17M,113.21,113.69,111.72,112.19,0.95%,1537286400.0,4,"['on this day 17 years ago, then-@nyse chairman richard grasso, politicians, members of new yorks uniformed services and others rang the opening bell of the stock exchange, reopening trade after the 9/11 terrorist attacks_pic_twitter_com/7hnvcpcgbt', 'stockalert stocks lower following latest tariff threat  ', 'at the close us stocks were lower monday on tariff fears as potus plans to make a trade announcement regarding china ', 'stocks lower following latest tariff threat']","on this day 17 years ago, then-@nyse chairman richard grasso, politicians, members of new yorks uniformed services and others rang the opening bell of the stock exchange, reopening trade after the 9/11 terrorist attacks_pic_twitter_com/7hnvcpcgbtstockalert stocks lower following latest tariff threat  at the close us stocks were lower monday on tariff fears as potus plans to make a trade announcement regarding china stocks lower following latest tariff threat"
1393,19-09-2018 16:00:00,21.73M,111.7,113.32,111.03,113.05,-1.33%,1537372800.0,3,"['at the close stocks rallied tuesday shrugging off the trump administrations application of additional tariffs on 200 billion of chinese goods ', 'stockalert dow climbs as tariffs seen less damaging  ', 'cvpayne provides an after hours stock update overall it was a great session more because it was driven by underlying fundamentals of the united states ']",at the close stocks rallied tuesday shrugging off the trump administrations application of additional tariffs on 200 billion of chinese goods stockalert dow climbs as tariffs seen less damaging  cvpayne provides an after hours stock update overall it was a great session more because it was driven by underlying fundamentals of the united states 
1394,20-09-2018 16:00:00,23.71M,113.57,113.8,111.93,112.28,1.67%,1537459200.0,1,"['amazon to surpass oath, microsoft in digital ad sales']","amazon to surpass oath, microsoft in digital ad sales"
1395,21-09-2018 16:00:00,71.23M,114.26,115.29,113.51,114.0,0.61%,1537545600.0,4,"['stockalert the dow jones industrial average and the sp 500 hit alltime intraday highs ', 'marijuana stock backed by peter thiel surges on us import approval  ', 'market rally stocks are trading higher with investors waving off the titfortat exchange of newly imposed trade tariffs placed on us and chinese goods and focusing on the latest positive economic data httpsfxnws2ofbapp', 'cvpayne provides an after hours stock update as the dow jones industrial average and sp 500 close at record highs ']",stockalert the dow jones industrial average and the sp 500 hit alltime intraday highs marijuana stock backed by peter thiel surges on us import approval  market rally stocks are trading higher with investors waving off the titfortat exchange of newly imposed trade tariffs placed on us and chinese goods and focusing on the latest positive economic data httpsfxnws2ofbappcvpayne provides an after hours stock update as the dow jones industrial average and sp 500 close at record highs 
1396,24-09-2018 16:00:00,27.33M,114.67,114.9,112.22,113.03,0.36%,1537804800.0,3,"['why inflated stock prices bank deregulation could signal economic trouble ahead', '_@potus: ""the stock market is up 55%___ your 401(k)s are up 50, 60, 70% in some cases_""pic_twitter_com/pxlixyrxct', 'marijuana stock backed by peter thiel surges on us import approval']","why inflated stock prices bank deregulation could signal economic trouble ahead_@potus: ""the stock market is up 55%___ your 401(k)s are up 50, 60, 70% in some cases_""pic_twitter_com/pxlixyrxctmarijuana stock backed by peter thiel surges on us import approval"
1397,25-09-2018 16:00:00,22.67M,114.45,115.1,113.75,114.8,-0.19%,1537891200.0,2,"['at the close stocks dropped on monday on reports that deputy ag rod rosenstein may depart and china tariff escalation ', 'stocks drop on reports deputy ag rosenstein may depart and china tariff escalation']",at the close stocks dropped on monday on reports that deputy ag rod rosenstein may depart and china tariff escalation stocks drop on reports deputy ag rosenstein may depart and china tariff escalation
1398,26-09-2018 16:00:00,19.35M,113.98,115.06,113.74,114.47,-0.41%,1537977600.0,2,"['stocks edge lower as investors await fed decision', 'new fish oil pill cuts heart risk in study sends drugmakers stock thru the roof']",stocks edge lower as investors await fed decisionnew fish oil pill cuts heart risk in study sends drugmakers stock thru the roof
1399,27-09-2018 16:00:00,19.09M,114.41,114.91,114.2,114.78,0.38%,1538064000.0,1,['cvpayne provides an after hours stock update as markets erase gains after fed hikes rates for third time this year '],cvpayne provides an after hours stock update as markets erase gains after fed hikes rates for third time this year 
1400,28-09-2018 16:00:00,21.65M,114.37,114.57,113.68,114.19,-0.03%,1538150400.0,1,['stocks higher as traders digest economic data fed rate hike'],stocks higher as traders digest economic data fed rate hike
1401,01-10-2018 16:00:00,18.88M,115.61,115.68,114.73,114.75,1.08%,1538409600.0,0,[],
1402,02-10-2018 16:00:00,20.79M,115.15,115.84,114.44,115.3,-0.40%,1538496000.0,5,"['trump says us close to knocking out bump stocks', 'us stocks surge as us canada mexico reach trade deal ', 'cvpayne provides an after hours stock update following markets surging as us canada mexico reach a trade deal ', 'auto stocks rally on us-canada-mexico trade deal', 'us stocks surge as us, canada, mexico reach trade deal  ']","trump says us close to knocking out bump stocksus stocks surge as us canada mexico reach trade deal cvpayne provides an after hours stock update following markets surging as us canada mexico reach a trade deal auto stocks rally on us-canada-mexico trade dealus stocks surge as us, canada, mexico reach trade deal  "
1403,03-10-2018 16:00:00,16.65M,115.17,116.18,114.93,115.42,0.02%,1538582400.0,2,"['stock alert dow hits alltime high ', 'cvpayne provides an after hours stock update as the dow jones industrial average closes at a record high ']",stock alert dow hits alltime high cvpayne provides an after hours stock update as the dow jones industrial average closes at a record high 
1404,04-10-2018 16:00:00,34.82M,112.79,114.76,111.63,114.61,-2.07%,1538668800.0,2,"['bolstered by a robust stock market this years richest people in america shattered records on the forbes 400 listpictwittercomfkl8ckwhdx', '_@varneyco: ""since the election of donald trump we have seen an explosive stock market rally that has frankly enriched us all_""pic_twitter_com/n5vxnyoqwl']","bolstered by a robust stock market this years richest people in america shattered records on the forbes 400 listpictwittercomfkl8ckwhdx_@varneyco: ""since the election of donald trump we have seen an explosive stock market rally that has frankly enriched us all_""pic_twitter_com/n5vxnyoqwl"
1405,05-10-2018 16:00:00,29.07M,112.13,113.17,110.64,112.63,-0.59%,1538755200.0,5,"['at the close the dow jones industrial average was down by triple digits thursday and the other two major us stock benchmarks fell as the 10year treasury note hit a 7year high ', 'cvpayne provides an after hours stock update as the dow jones industrial average was down by triple digits thursday ', 'bernie sanders reacts to amazon slashing stock, incentive bonuses for hourly workers', 'stocks lower putting dow march to 27000 on hold kristinaparts and scottymarkets have more  ', 'stocks lower, putting dow march to 27,000 on hold']","at the close the dow jones industrial average was down by triple digits thursday and the other two major us stock benchmarks fell as the 10year treasury note hit a 7year high cvpayne provides an after hours stock update as the dow jones industrial average was down by triple digits thursday bernie sanders reacts to amazon slashing stock, incentive bonuses for hourly workersstocks lower putting dow march to 27000 on hold kristinaparts and scottymarkets have more  stocks lower, putting dow march to 27,000 on hold"
1406,08-10-2018 16:00:00,29.64M,110.85,112.03,109.34,111.66,-1.14%,1539014400.0,1,['trump says us close to knocking out bump stocks'],trump says us close to knocking out bump stocks
1407,09-10-2018 16:00:00,26.20M,112.26,113.08,110.8,111.14,1.27%,1539100800.0,3,"['stocks reverse gains amid volatile session  ', 'at the close us stocks seesawed monday between sharp losses and modest gains amid volatile session ', 'stocks pare losses in volatile session']",stocks reverse gains amid volatile session  at the close us stocks seesawed monday between sharp losses and modest gains amid volatile session stocks pare losses in volatile session
